centreline_id,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct
8089,14759.6,15142.4,13802.5,1097.0,1209.0,,,,
8096,8868.0,8868.0,,641.0,750.0,43.1,49.8,54.5,
8104,22321.7,22321.7,,1719.0,1659.0,,,,
8110,1171.0,1171.0,,120.0,126.0,33.8,42.2,46.1,
8113,1796.3,1796.3,,211.0,177.0,35.9,43.1,47.5,
8116,897.0,897.0,,73.0,97.0,28.4,34.5,38.6,
8123,882.5,882.5,,80.0,116.0,37.2,44.2,48.9,
8128,6905.7,6905.7,,661.0,528.0,,,,
8151,2201.3,2201.3,,228.0,240.0,36.2,42.9,47.3,
8163,8151.7,8151.7,,502.0,560.0,,,,
8171,13770.3,13770.3,,1033.0,1090.0,,,,
8173,1356.7,1356.7,,83.0,94.0,26.7,31.5,34.1,
8175,13789.4,14619.6,11714.0,1135.0,1073.0,,,,
8181,1600.3,1600.3,,115.0,169.0,,,,
8187,14322.0,14322.0,,958.0,1260.0,,,,
8189,3215.0,3215.0,,297.0,247.0,48.3,57.5,63.4,
8191,1917.0,1917.0,,216.0,208.0,28.2,34.2,38.1,
8192,1722.7,1722.7,,219.0,178.0,37.6,44.6,49.3,
8194,19050.7,19050.7,,1324.0,1232.0,27.9,33.5,34.9,
8196,412.3,412.3,,27.0,46.0,26.3,31.9,34.3,
8203,19877.0,19877.0,,1365.0,1330.0,35.5,44.5,49.4,
8206,551.3,551.3,,78.0,69.0,33.1,42.7,47.7,
8211,11693.0,11693.0,,799.0,842.0,44.8,52.9,58.0,
8232,7446.0,7446.0,,484.0,571.0,,,,
8249,817.7,817.7,,75.0,84.0,33.3,42.2,46.2,
8251,2672.0,2672.0,,281.0,313.0,34.1,39.8,44.4,
8255,12683.3,12683.3,,1057.0,1065.0,,,,
8258,2192.0,2192.0,,149.0,259.0,30.5,36.9,39.8,
8266,667.0,667.0,,101.0,67.0,31.0,43.1,48.7,
8272,1066.5,,1066.5,,,25.5,34.9,39.8,
8294,1027.7,1027.7,,105.0,102.0,32.8,39.9,44.7,
8310,7737.0,7737.0,,460.0,604.0,,,,
8312,38016.3,38016.3,,2932.0,2919.0,,,,
8323,350.0,350.0,,34.0,41.0,24.9,36.1,43.6,
8338,14407.0,14407.0,,1285.0,1000.0,,,,
8357,411.0,411.0,,7.0,44.0,33.8,44.2,49.9,
8371,733.0,733.0,,90.0,95.0,31.7,39.1,44.0,
8376,2773.3,2773.3,,309.0,299.0,40.5,47.9,52.6,
8391,532.0,532.0,,38.0,50.0,26.8,32.8,34.6,
8406,968.0,968.0,,125.0,112.0,28.6,36.4,39.8,
8422,1311.7,1311.7,,126.0,155.0,30.7,36.8,42.1,
8427,656.3,656.3,,51.0,61.0,32.2,39.9,46.7,
8433,10221.0,10221.0,,813.0,820.0,42.1,51.6,57.3,
8434,222.0,222.0,,31.0,33.0,34.8,42.6,46.7,
8435,515.0,515.0,,69.0,49.0,27.0,34.4,38.5,
8438,1633.3,1633.3,,161.0,163.0,22.7,29.3,33.5,
8442,1213.4,1226.3,1194.0,112.0,90.0,32.2,42.1,46.7,
8443,4566.0,4566.0,,226.0,433.0,,,,
8448,92.3,92.3,,7.0,13.0,19.0,28.9,34.1,
8462,646.2,665.7,617.0,59.0,69.0,34.4,43.9,49.7,
8463,10637.0,10637.0,,826.0,856.0,41.1,49.7,55.0,
8468,1094.0,1094.0,,114.0,97.0,24.8,34.2,38.7,
8478,260.7,260.7,,18.0,24.0,,,,
8496,1181.5,1181.5,,114.0,116.0,38.8,48.4,54.0,
8497,13.0,13.0,,1.0,2.0,13.1,20.3,37.4,
8512,1116.0,1116.0,,94.0,113.0,35.4,43.7,48.2,
8519,2872.7,2872.7,,146.0,302.0,31.0,39.0,46.4,
8526,1800.3,1800.3,,176.0,151.0,24.2,28.8,29.7,
8528,1458.7,1458.7,,128.0,149.0,,,,
8533,933.0,933.0,,108.0,119.0,30.4,36.9,39.5,
8534,613.5,613.5,,72.0,76.0,25.1,33.3,37.4,
8539,8381.3,8381.3,,479.0,700.0,,,,
8540,14362.7,14362.7,,1013.0,1249.0,,,,
8548,21663.0,21663.0,,1264.0,1282.0,55.0,67.0,73.4,
8583,1631.0,1631.0,,132.0,163.0,28.8,36.7,39.5,
8589,1759.0,1759.0,,187.0,167.0,41.2,51.2,56.2,
8594,1732.0,1732.0,,147.0,165.0,25.5,34.0,38.9,
8623,15844.0,15844.0,,999.0,1012.0,49.6,59.5,66.8,
8648,476.0,476.0,,29.0,47.0,27.3,34.8,39.7,
8650,2752.0,2752.0,,309.0,256.0,39.1,46.9,51.8,
8655,2268.0,2268.0,,211.0,266.0,40.1,47.1,49.8,
8672,1262.0,1262.0,,103.0,113.0,39.2,47.8,53.4,
8675,16781.0,16781.0,,1338.0,1278.0,,,,
8679,1210.3,1210.3,,96.0,131.0,24.0,28.9,29.8,
8680,649.0,723.0,575.0,103.0,65.0,29.3,36.1,39.7,
8685,1311.7,1311.7,,93.0,137.0,22.4,27.9,29.4,
8703,818.0,818.0,,113.0,80.0,27.1,34.9,39.7,
8705,851.0,851.0,,65.0,94.0,31.1,38.2,42.8,
8708,2393.0,2393.0,,121.0,266.0,34.8,39.9,44.2,
8714,7693.3,7693.3,,410.0,582.0,,,,
8715,1504.0,1504.0,,170.0,146.0,21.9,27.6,29.3,
8725,17354.7,17354.7,,1584.0,1493.0,,,,
8734,2090.0,2090.0,,166.0,194.0,35.7,42.9,47.2,
8735,1359.0,1359.0,,129.0,134.0,35.9,43.2,47.7,
8740,991.5,991.5,,95.0,97.0,36.2,43.6,47.7,
8745,11493.0,11493.0,,753.0,729.0,36.7,44.5,49.4,
8754,1293.0,1293.0,,96.0,125.0,32.8,41.2,46.4,
8761,20789.3,20789.3,,1264.0,1516.0,,,,
8769,583.0,583.0,,40.0,60.0,35.6,44.4,49.8,
8787,1827.0,1827.0,,99.0,145.0,30.1,38.1,43.3,
8791,334.7,355.6,282.5,35.0,29.0,27.7,38.1,43.5,
8798,7782.3,7782.3,,473.0,602.0,,,,
8803,1345.9,1375.4,1272.0,117.0,134.0,32.7,38.8,42.6,
8804,389.7,389.7,,29.0,33.0,29.3,39.4,44.7,
8819,501.5,501.5,,29.0,59.0,30.8,41.5,46.7,
8821,774.0,774.0,,74.0,78.0,29.2,38.0,42.4,
8829,1536.6,1561.4,1474.5,106.0,145.0,30.6,36.8,39.6,
8830,8628.0,8628.0,,527.0,655.0,45.5,53.2,57.8,
8837,16756.3,16756.3,,1074.0,1024.0,,,,0.149
8841,216.7,216.7,,19.0,22.0,27.4,37.1,41.4,
8842,1962.0,1962.0,,182.0,190.0,31.9,42.0,45.0,
8852,1767.0,1767.0,,146.0,164.0,34.6,42.7,48.1,
8859,10847.7,10847.7,,737.0,754.0,,,,
8869,501.3,501.3,,34.0,44.0,23.0,28.5,29.7,
8870,1169.5,1169.5,,132.0,122.0,30.3,37.0,39.9,
8871,934.0,934.0,,72.0,105.0,31.8,38.9,43.0,
8879,22857.7,22857.7,,1541.0,1655.0,,,,
8888,23458.7,23458.7,,1397.0,1747.0,,,,
8891,39766.0,39766.0,,2716.0,2680.0,43.9,54.1,59.5,
8920,320.9,329.0,300.5,24.0,30.0,31.4,41.9,47.4,
8923,1513.0,1513.0,,157.0,136.0,40.9,48.8,53.6,
8933,18161.3,18161.3,,1132.0,1140.0,41.1,48.9,53.7,
8937,4517.0,4517.0,,465.0,347.0,,,,
8950,9470.3,9470.3,,524.0,757.0,,,,
8982,3404.0,3404.0,,310.0,328.0,38.7,47.9,53.0,
8989,1814.0,1814.0,,212.0,159.0,30.5,38.0,41.9,
8992,20753.0,20753.0,,1347.0,1381.0,52.4,63.1,69.1,
8999,1318.0,1318.0,,110.0,159.0,30.5,38.9,44.1,
9025,9118.0,9118.0,,588.0,693.0,40.6,48.1,53.1,
9028,524.0,524.0,,53.0,76.0,37.4,44.8,52.0,
9051,9268.0,9268.0,,660.0,660.0,37.2,44.5,49.0,
9063,23465.0,23465.0,,1452.0,1851.0,49.2,59.4,64.7,
9070,28781.0,28781.0,,2147.0,2219.0,43.4,51.7,56.9,
9076,349.0,349.0,,25.0,34.0,32.6,42.1,46.9,
9087,509.0,509.0,,59.0,44.0,38.1,47.6,53.6,
9093,158.0,158.0,,12.0,24.0,27.6,36.5,39.6,
9097,4990.5,4990.5,,418.0,431.0,45.2,53.4,58.9,
9104,292.0,292.0,,25.0,26.0,34.5,46.7,52.2,
9105,4220.0,4220.0,,348.0,295.0,,,,
9107,3181.7,3181.7,,296.0,324.0,41.3,48.9,54.3,
9111,151.0,151.0,,9.0,17.0,26.0,39.1,44.8,
9158,23957.3,23957.3,,2093.0,2292.0,62.5,69.6,75.0,
9159,1790.7,1790.7,,161.0,169.0,31.7,37.6,39.8,
9198,650.5,650.5,,52.0,65.0,35.8,46.4,50.0,
9211,365.0,365.0,,32.0,36.0,36.3,46.0,52.9,
9212,337.0,337.0,,18.0,39.0,32.9,43.7,49.2,
9235,2844.7,2844.7,,157.0,237.0,,,,
9241,11268.0,11268.0,,778.0,898.0,,,,
9268,23273.0,23273.0,,2049.0,2248.0,61.3,69.3,74.8,
9283,7935.0,7935.0,,558.0,635.0,55.6,63.6,68.7,
9288,91.0,91.0,,3.0,9.0,31.0,39.0,43.7,
9302,24482.7,24482.7,,2226.0,2446.0,54.9,63.5,69.4,
9307,431.0,431.0,,40.0,45.0,33.2,43.5,48.8,
9309,9921.7,9921.7,,800.0,750.0,,,,
9321,199.0,199.0,,22.0,23.0,28.0,38.6,44.4,
9324,124.0,124.0,,17.0,19.0,22.5,33.5,41.3,
9326,10712.9,11200.6,9493.5,699.0,968.0,,,,
9333,427.5,427.5,,48.0,53.0,32.9,41.3,44.9,
9337,13901.7,13901.7,,1053.0,1080.0,,,,
9343,21288.0,21288.0,,1560.0,1627.0,49.3,57.5,62.9,
9348,16302.0,16302.0,,1220.0,1278.0,,,,
9356,14960.7,14960.7,,1294.0,1141.0,,,,
9359,26428.0,26428.0,,2165.0,2023.0,58.2,68.3,76.2,
9360,16824.0,16824.0,,1095.0,1360.0,,,,
9372,1001.0,1001.0,,89.0,88.0,27.8,36.3,39.8,
9379,2966.3,2966.3,,245.0,240.0,,,,
9384,1373.3,1373.3,,127.0,132.0,29.4,36.7,39.7,
9385,615.5,615.5,,40.0,58.0,35.7,44.1,48.9,
9390,41717.0,41717.0,,3190.0,3246.0,,,,
9402,16484.0,16484.0,,1191.0,1149.0,46.1,53.8,59.1,
9403,213.7,213.7,,32.0,21.0,26.0,34.6,38.8,
9404,899.3,899.3,,83.0,78.0,33.9,41.8,46.8,
9437,18042.0,18042.0,,1295.0,1257.0,47.8,56.4,61.4,
9466,728.0,728.0,,54.0,84.0,35.8,43.7,48.4,
9471,10883.0,10883.0,,867.0,883.0,,,,
9473,277.0,277.0,,28.0,32.0,33.2,42.6,48.8,
9476,1062.5,1062.5,,107.0,116.0,36.1,43.2,47.0,
9477,552.5,552.5,,82.0,70.0,27.7,37.6,41.9,
9485,1756.0,1756.0,,165.0,151.0,31.9,41.7,47.7,
9486,510.5,510.5,,79.0,76.0,28.6,37.6,42.0,
9488,18421.0,18421.0,,1159.0,1297.0,42.6,50.0,54.8,
9493,726.0,726.0,,51.0,84.0,34.5,42.3,46.6,
9497,1915.7,1915.7,,170.0,235.0,32.4,38.9,43.1,
9526,1600.7,1600.7,,216.0,154.0,,,,
9535,2925.5,2925.5,,230.0,253.0,36.8,43.7,48.0,
9542,382.7,382.7,,35.0,39.0,32.7,42.6,48.5,
9632,699.5,699.5,,69.0,68.0,36.4,46.9,52.5,
9641,343.0,343.0,,38.0,39.0,27.9,34.8,39.7,
9642,18287.0,18287.0,,1107.0,1323.0,48.2,58.2,63.5,
102817,780.6,828.4,661.0,67.0,105.0,56.7,67.3,74.3,
102823,2659.0,2659.0,,248.0,387.0,61.3,67.9,73.0,
102837,4839.6,4891.6,4709.5,404.0,447.0,61.3,69.7,76.8,
102845,10534.7,10534.7,,1388.0,560.0,,,,
102862,2678.7,2678.7,,242.0,386.0,74.4,79.4,129.2,
102865,90.3,90.3,,10.0,11.0,,,,
102880,2892.3,2892.3,,271.0,419.0,53.8,62.9,68.5,
102890,1111.3,1138.4,1043.5,88.0,117.0,56.6,64.8,72.4,
102924,8768.7,8768.7,,613.0,716.0,,,,
102929,4307.0,4307.0,,216.0,510.0,,,,
102933,34432.7,34432.7,,2184.0,2393.0,,,,
102934,4847.7,4847.7,,364.0,787.0,,,,
102945,2964.3,2964.3,,274.0,430.0,55.9,63.5,69.2,
102952,3427.0,3427.0,,265.0,279.0,34.0,41.9,44.7,
102954,6147.3,6147.3,,416.0,594.0,54.0,64.2,69.8,
102965,2081.0,2081.0,,245.0,246.0,30.4,38.3,42.3,
102974,5306.0,5306.0,,338.0,515.0,47.9,54.9,59.9,
103008,1419.7,1419.7,,141.0,205.0,40.2,47.0,49.8,
103009,3299.3,3299.3,,305.0,431.0,51.7,59.4,64.6,
103029,4524.5,4524.5,,379.0,433.0,43.7,52.1,57.1,
103051,797.7,797.7,,68.0,93.0,,,,
103052,10847.0,10847.0,,502.0,1228.0,,,,
103061,6335.3,6335.3,,644.0,656.0,,,,
103062,1213.7,1213.7,,126.0,112.0,,,,
103084,9486.9,10468.6,7032.5,1050.0,877.0,,,,
103107,4495.7,4495.7,,477.0,616.0,54.7,62.8,67.9,
103111,20002.3,20002.3,,1254.0,1441.0,,,,
103136,13224.0,13849.2,11661.0,877.0,1090.0,50.4,61.3,67.0,
103140,45170.0,45170.0,,3688.0,2798.0,,,,
103141,3691.0,3691.0,,620.0,486.0,,,,
103167,2046.0,2046.0,,147.0,208.0,45.1,50.0,54.6,
103190,2812.0,2812.0,,550.0,166.0,,,,
103197,43619.0,43619.0,,2855.0,3180.0,53.5,61.0,66.4,
103212,8165.7,8985.8,6115.5,668.0,837.0,62.2,69.8,77.3,
103246,8963.7,8963.7,,1046.0,632.0,,,,
103272,3656.0,3656.0,,451.0,230.0,46.3,54.6,59.7,
103273,29094.0,29094.0,,2344.0,2157.0,,,,
103284,2554.0,2554.0,,365.0,194.0,,,,
103294,6144.0,6144.0,,492.0,559.0,,,,
103308,2890.0,2890.0,,258.0,311.0,10.1,16.3,18.2,
103323,850.3,850.3,,120.0,73.0,,,,
103336,2868.0,2868.0,,301.0,248.0,36.0,42.2,44.7,
103337,4131.0,4131.0,,246.0,423.0,,,,
103340,2689.0,3355.0,1357.0,298.0,360.0,,,,
103343,177.7,177.7,,26.0,14.0,,,,
103352,2545.5,2545.5,,259.0,221.0,30.6,37.4,39.5,
103359,2716.0,2716.0,,270.0,213.0,,,,
103363,1472.3,1472.3,,39.0,166.0,,,,
103377,3105.0,3105.0,,297.0,314.0,36.5,43.4,47.8,
103384,4744.0,4744.0,,326.0,423.0,,,,
103399,2677.0,2677.0,,354.0,263.0,32.9,39.0,42.6,
103415,24624.0,24624.0,,2097.0,1571.0,,,,
103438,2571.7,2571.7,,264.0,214.0,,,,
103453,1954.0,1954.0,,188.0,162.0,44.5,53.5,59.4,
103454,3411.3,3411.3,,302.0,305.0,45.1,52.7,58.1,
103455,1620.0,1620.0,,174.0,140.0,38.3,47.2,51.8,
103458,10852.3,10852.3,,567.0,1157.0,,,,
103463,3028.0,3028.0,,223.0,315.0,37.6,44.1,48.9,
103472,8506.3,8506.3,,839.0,682.0,,,,
103479,11988.7,11988.7,,783.0,973.0,,,,
103481,1447.5,1447.5,,174.0,125.0,42.9,49.9,54.8,
103483,2416.0,2416.0,,233.0,208.0,52.3,59.0,63.6,
103488,5220.7,5220.7,,484.0,609.0,,,,
103505,3744.0,3744.0,,320.0,308.0,42.9,49.4,54.2,
103512,19007.0,19007.0,,1019.0,1312.0,56.0,64.7,71.5,
103526,27246.0,27246.0,,2207.0,1815.0,,,,
103531,6001.7,6001.7,,580.0,479.0,50.3,59.3,64.8,
103535,1600.0,1600.0,,189.0,151.0,38.4,46.1,49.5,
103539,2224.0,2224.0,,249.0,228.0,44.2,52.7,58.4,
103546,3819.7,3819.7,,246.0,327.0,,,,
103552,3446.0,3446.0,,338.0,490.0,,,,
103554,143.8,140.0,149.5,9.0,12.0,,,,
103571,4948.3,4948.3,,374.0,440.0,,,,
103584,2188.7,2188.7,,168.0,178.0,35.1,42.7,46.8,
103603,58501.3,58501.3,,3880.0,3963.0,,,,
103623,1816.0,1816.0,,224.0,156.0,40.7,47.4,51.2,
103633,20068.0,20068.0,,1830.0,1684.0,53.7,61.7,67.1,
103634,19345.0,19345.0,,1806.0,1630.0,,,,
103662,1317.0,1317.0,,160.0,124.0,36.2,43.6,48.3,
103678,1914.0,1914.0,,141.0,165.0,34.2,40.0,44.6,
103689,60186.0,60186.0,,4009.0,4148.0,,,,
103697,1000.7,1000.7,,98.0,112.0,34.1,41.8,45.0,
103706,814.0,814.0,,74.0,76.0,30.3,37.8,43.0,
103716,19819.3,19819.3,,1072.0,1424.0,65.0,72.3,78.4,
103739,3652.3,3652.3,,307.0,312.0,,,,
103748,2722.5,2722.5,,293.0,288.0,36.7,46.2,52.1,
103753,2392.7,2392.7,,164.0,213.0,39.6,46.7,49.9,
103767,1145.0,1145.0,,91.0,83.0,,,,
103788,18922.0,18922.0,,1591.0,1650.0,50.7,59.1,64.3,
103803,21009.1,22136.2,18191.5,1801.0,1502.0,,,,
103812,1136.0,1136.0,,95.0,116.0,33.7,44.5,49.7,
103816,2496.0,2496.0,,207.0,236.0,34.0,40.0,44.5,
103835,23595.3,23595.3,,1760.0,1921.0,61.1,69.9,76.6,
103837,1362.7,1362.7,,117.0,107.0,48.5,56.9,62.6,
103840,2584.0,2584.0,,202.0,211.0,35.4,42.0,45.0,
103869,4441.1,4778.5,3597.8,385.0,544.0,,,,
103895,23572.7,25505.8,18740.0,1493.0,2049.0,,,,
103918,404.0,404.0,,37.0,6.0,37.1,47.9,54.1,
103922,4392.5,4392.5,,361.0,394.0,42.3,50.0,56.2,
103942,1832.7,1832.7,,202.0,194.0,37.0,43.9,48.5,
103950,3146.3,3146.3,,301.0,227.0,,,,
103951,17225.3,17225.3,,1519.0,1117.0,,,,
103965,1228.5,1228.5,,143.0,115.0,40.2,48.2,52.9,
103968,2714.0,2714.0,,246.0,246.0,35.0,42.4,46.2,
103973,2884.3,2884.3,,401.0,200.0,,,,
104005,2259.5,2259.5,,208.0,204.0,38.4,48.6,53.9,
104022,2538.0,2538.0,,158.0,234.0,,,,
104025,3850.0,3850.0,,353.0,342.0,34.8,41.7,44.5,
104028,11392.7,11392.7,,1354.0,784.0,,,,
104034,5280.0,5280.0,,841.0,354.0,,,,
104044,15232.7,15232.7,,1513.0,1682.0,,,,
104078,6682.0,6682.0,,694.0,510.0,54.0,63.1,68.4,
104098,684.0,684.0,,42.0,72.0,34.9,44.7,49.9,
104104,3162.3,3162.3,,183.0,312.0,,,,
104115,1480.7,1480.7,,96.0,140.0,,,,
104120,1890.0,1890.0,,220.0,168.0,33.8,43.1,48.3,
104126,4134.3,4134.3,,413.0,366.0,,,,
104134,8734.9,9065.8,7907.5,788.0,757.0,,,,
104152,4928.3,4928.3,,531.0,717.0,,,,
104175,1462.0,1462.0,,101.0,114.0,,,,0.042
104183,3656.0,3656.0,,263.0,315.0,,,,
104189,2296.7,2296.7,,293.0,220.0,39.5,47.5,52.2,
104202,21494.0,21494.0,,1484.0,1725.0,54.4,62.2,67.2,
104203,4631.0,4631.0,,339.0,392.0,37.5,44.4,49.3,
104239,6559.3,6559.3,,648.0,718.0,,,,
104250,2681.0,2681.0,,150.0,206.0,,,,
104252,9970.3,9970.3,,561.0,1060.0,,,,
104254,1843.7,1843.7,,161.0,145.0,,,,
104260,13778.1,13937.6,13379.5,1197.0,905.0,,,,
104268,20674.0,20674.0,,1929.0,2151.0,,,,
104273,2152.0,2152.0,,182.0,179.0,,,,
104284,10877.0,10877.0,,719.0,1166.0,,,,
104296,1604.0,1604.0,,103.0,129.0,,,,
104303,990.0,990.0,,47.0,86.0,40.0,48.5,53.4,
104320,2971.7,2971.7,,242.0,245.0,43.4,51.5,54.7,
104326,784.7,784.7,,42.0,68.0,37.1,44.2,49.1,
104330,3170.0,3170.0,,336.0,267.0,38.4,44.9,49.7,
104342,17633.3,17633.3,,1378.0,1215.0,61.4,72.8,79.6,
104380,11065.7,11065.7,,1177.0,767.0,,,,
104381,2975.0,2975.0,,255.0,264.0,33.7,42.3,46.5,
104391,2961.0,2961.0,,251.0,257.0,,,,
104396,2478.0,2478.0,,253.0,197.0,40.3,48.3,53.2,
104405,1483.0,1483.0,,172.0,143.0,38.8,47.8,53.8,
104465,6135.7,6135.7,,548.0,513.0,,,,
104469,19920.5,19920.5,,1203.0,1440.0,53.7,61.8,67.4,
104477,3735.3,3735.3,,288.0,340.0,44.5,52.6,57.4,
104486,991.5,991.5,,132.0,85.0,37.2,53.3,63.2,
104501,20310.4,20745.8,19222.0,1326.0,1595.0,60.2,68.8,74.3,
104504,2111.0,2111.0,,182.0,201.0,43.1,52.4,58.0,
104519,2145.0,2145.0,,238.0,142.0,,,,
104541,887.3,887.3,,71.0,71.0,,,,
104542,3148.3,3148.3,,380.0,271.0,36.0,43.3,47.7,
104545,11491.4,11750.8,10843.0,911.0,949.0,,,,
104554,9781.0,9781.0,,857.0,881.0,67.8,74.4,79.8,
104582,1348.0,1348.0,,103.0,143.0,,,,
104592,3370.7,3370.7,,317.0,285.0,31.7,38.1,41.1,
104598,15146.0,15146.0,,1335.0,1240.0,52.5,61.4,66.7,
104602,1201.0,1201.0,,115.0,93.0,,,,
104603,2506.7,2506.7,,240.0,220.0,32.8,39.5,44.1,
104607,5565.0,5565.0,,428.0,505.0,55.6,64.0,69.9,
104610,21807.1,22493.0,20092.5,1426.0,1744.0,63.7,72.9,78.9,
104615,27052.0,27052.0,,1692.0,2068.0,59.0,67.3,72.7,
104630,9887.3,9887.3,,557.0,1184.0,,,,
104638,9048.0,9048.0,,754.0,627.0,61.7,71.2,77.0,
104640,969.3,969.3,,133.0,102.0,39.7,49.1,54.3,
104641,2810.0,2810.0,,228.0,266.0,40.1,47.9,53.0,
104674,1126.7,1126.7,,61.0,89.0,41.0,48.6,53.6,
104675,33963.3,33963.3,,2529.0,2538.0,,,,
104679,1247.0,1247.0,,158.0,104.0,31.0,39.0,43.6,
104686,18870.0,18870.0,,1784.0,1665.0,63.0,71.3,76.8,
104714,9777.3,9777.3,,1091.0,620.0,,,,
104728,2602.0,2602.0,,223.0,216.0,38.7,46.0,49.9,
104741,216.0,216.0,,28.0,26.0,28.2,37.9,44.0,
104756,5419.3,5419.3,,385.0,598.0,,,,
104759,5123.7,5123.7,,370.0,453.0,46.4,53.5,58.8,
104773,4550.3,5004.4,3415.0,685.0,374.0,,,,
104776,2633.0,2633.0,,252.0,284.0,32.7,38.7,42.7,
104788,4755.3,4755.3,,288.0,438.0,51.2,59.3,64.7,
104799,21059.3,21059.3,,1726.0,1433.0,,,,
104803,3773.7,3773.7,,305.0,309.0,28.2,36.3,39.6,
104805,12850.7,12850.7,,1883.0,695.0,,,,
104837,18205.0,18205.0,,1220.0,1419.0,55.9,64.0,69.5,
104842,5304.3,5304.3,,531.0,436.0,44.4,51.5,56.1,
104847,2259.0,2259.0,,314.0,184.0,36.8,44.2,49.6,
104870,34906.7,34906.7,,2335.0,2329.0,,,,
104876,1304.3,1304.3,,97.0,140.0,,,,
104887,2490.0,2490.0,,229.0,197.0,40.1,48.0,52.9,
104922,14773.3,14773.3,,942.0,1405.0,,,,
104923,38429.3,38429.3,,2674.0,2771.0,,,,
104926,5726.9,7455.0,1406.5,497.0,639.0,,,,
104938,20968.7,20968.7,,1667.0,1762.0,59.2,67.3,72.8,
104953,3230.3,3230.3,,281.0,287.0,,,,
104968,4116.0,4116.0,,441.0,316.0,,,,
104969,221.0,221.0,,20.0,22.0,24.1,34.1,38.0,
104973,9451.3,10453.8,6945.0,1092.0,952.0,,,,
104983,1346.0,1346.0,,197.0,176.0,34.5,42.7,46.7,
104988,17019.3,17019.3,,967.0,1344.0,,,,
104998,2061.0,2061.0,,281.0,171.0,38.7,49.5,54.6,
104999,4053.3,4053.3,,497.0,287.0,,,,
105003,14137.1,14873.0,12297.5,1115.0,1001.0,69.3,78.2,111.6,
105004,15091.3,15091.3,,1402.0,1297.0,,,,
105005,2280.3,2280.3,,149.0,175.0,,,,
105013,4740.7,4740.7,,594.0,280.0,,,,
105022,923.3,923.3,,135.0,91.0,,,,
105064,17425.9,17637.4,16897.0,1131.0,1244.0,,,,
105067,5024.0,5024.0,,157.0,687.0,,,,
105101,5235.0,5235.0,,396.0,593.0,37.9,44.4,49.0,
105106,8448.7,8448.7,,834.0,652.0,,,,
105127,788.0,788.0,,52.0,85.0,25.7,33.4,36.8,
105132,15381.7,15863.8,14176.5,1185.0,1101.0,60.2,68.5,73.9,
105133,35320.7,35320.7,,2724.0,2800.0,,,,
105136,1164.0,1164.0,,133.0,109.0,39.3,47.2,51.4,
105139,7913.7,7913.7,,586.0,655.0,61.5,68.7,74.3,
105153,25636.0,25636.0,,2189.0,1911.0,,,,
105172,1955.0,1955.0,,111.0,156.0,39.8,47.9,52.4,
105192,13007.0,13007.0,,1276.0,1289.0,,,,
105198,25193.3,25193.3,,2200.0,2159.0,,,,
105200,14513.0,14513.0,,1238.0,1261.0,43.5,52.6,57.6,
105201,1302.0,1302.0,,129.0,124.0,38.9,48.0,53.3,
105218,4245.3,4245.3,,318.0,371.0,35.6,42.0,44.7,
105222,6533.7,6533.7,,499.0,579.0,,,,
105242,5923.3,5923.3,,557.0,533.0,,,,
105246,956.0,956.0,,68.0,92.0,33.7,39.8,44.0,
105258,13291.5,13291.5,,772.0,878.0,52.6,62.0,67.1,
105263,15040.3,15040.3,,833.0,1445.0,,,,
105295,522.0,522.0,,57.0,45.0,42.6,53.2,62.2,
105301,2106.7,2106.7,,191.0,195.0,36.5,44.7,49.5,
105325,2059.0,2059.0,,131.0,168.0,38.4,46.7,49.9,
105332,2248.3,2248.3,,163.0,204.0,,,,
105333,4654.7,4654.7,,336.0,402.0,34.2,39.5,43.7,
105343,21867.0,21867.0,,1373.0,2022.0,,,,
105363,21747.0,21747.0,,1416.0,2271.0,64.5,73.4,78.6,
105367,2990.0,2990.0,,196.0,227.0,,,,
105379,13926.0,13926.0,,806.0,1306.0,,,,
105384,4428.3,4428.3,,399.0,331.0,,,,
105385,14822.0,14822.0,,838.0,1005.0,,,,
105390,16290.3,16290.3,,1229.0,1177.0,55.8,63.3,68.8,
105391,2054.6,2093.6,1957.3,85.0,202.0,,,,0.053
105411,2982.0,2982.0,,208.0,220.0,,,,
105416,546.0,546.0,,59.0,49.0,35.0,43.9,48.8,
105420,4338.3,4338.3,,355.0,359.0,,,,
105425,17855.0,17855.0,,1422.0,1334.0,,,,
105428,2573.3,2573.3,,236.0,219.0,,,,
105432,6447.3,6447.3,,370.0,528.0,44.7,52.3,57.3,
105445,2105.0,2105.0,,135.0,186.0,32.8,43.0,47.3,
105452,106.0,106.0,,18.0,9.0,24.7,36.6,46.7,
105456,5853.7,5853.7,,414.0,491.0,40.3,47.4,52.0,
105494,10491.6,10932.8,9388.5,767.0,870.0,51.2,58.0,62.5,
105501,789.0,789.0,,108.0,78.0,35.7,47.0,53.7,
105503,3422.0,3422.0,,286.0,273.0,37.6,47.2,52.6,
105506,8056.7,8056.7,,614.0,638.0,68.3,74.2,79.8,
105509,8219.3,8219.3,,1103.0,625.0,64.3,71.7,77.5,
105539,5266.0,5266.0,,750.0,325.0,,,,
105540,5083.7,5083.7,,490.0,448.0,,,,
105556,3976.3,3976.3,,387.0,331.0,,,,
