centreline_id,segment_length,crash_count,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct,log_volume,crash_rate,exposure,log_exposure
914742,147.2433687005826,0,1175.8,1156.0,1195.5,75.0,99.0,39.8,49.1,54.2,,7.069704045968154,0.0,173128.75291814504,12.061790833194317
14663234,369.02254944442313,0,14278.3,14781.6,13020.0,894.0,1173.0,58.2,66.5,73.3,,9.566496181187798,0.0,5269014.667732307,15.477353932966691
5656576,92.23266181255195,0,422.3,422.3,,28.0,47.0,34.0,43.5,49.1,,6.045715961939898,0.0,38949.85308344069,10.570030279364712
914808,158.93759616357693,0,105.0,105.0,,14.0,13.0,30.0,34.9,39.0,,4.653960350157523,0.0,16688.44759717558,9.722471998379879
5662786,227.0908401876598,0,642.0,642.0,,58.0,91.0,32.0,39.2,44.4,,6.464588303689961,0.0,145792.3194004776,11.889938418160037
9134207,151.94277607671208,0,2106.0,2106.0,,181.0,245.0,43.5,51.2,54.7,,7.652545692693921,0.0,319991.48641755566,12.676049669476853
914296,252.42734314871257,0,319.0,319.0,,32.0,29.0,43.4,53.4,58.6,,5.765191102784844,0.0,80524.3224644393,11.296314560186222
7323985,100.97988931931172,0,5737.0,5737.0,,355.0,596.0,,,,,8.654691704601872,0.0,579321.6250248913,13.269613085966599
914278,250.9859609322531,0,270.0,270.0,,19.0,26.0,33.6,43.5,48.8,,5.598421958998375,0.0,67766.20945170835,11.123818964025052
914263,249.8362410551966,0,400.3,400.3,,44.0,35.0,35.2,46.7,52.4,,5.992214265998528,0.0,100009.4472943952,11.513019933451893
7323838,99.94937566665392,0,7497.0,7497.0,,576.0,584.0,51.7,61.2,67.1,,8.922258219503062,0.0,749320.4693729044,13.526922033973273
7323813,93.91136087168516,0,7496.7,8471.4,5060.0,665.0,695.0,54.5,64.2,69.6,,8.922218202695998,0.0,704025.2990467622,13.46456957064046
9109438,137.5153324006804,0,904.0,904.0,,102.0,86.0,35.9,44.2,49.2,,6.806829360392176,0.0,124313.86049021507,11.730564779650791
9109392,115.17262850185266,0,917.0,917.0,,79.0,106.0,35.7,43.9,48.3,,6.821107472256465,0.0,105613.30033619888,11.567539592476642
5674847,116.8289237404283,0,1540.3,1540.3,,122.0,113.0,43.8,52.3,57.6,,7.339732481630412,0.0,179951.59123738168,12.100443156132052
914434,379.7618723544147,0,526.0,526.0,,39.0,47.0,33.6,44.0,49.7,,6.26530121273771,0.0,199754.74485842214,12.20484561733099
914443,380.26383340347354,0,470.3,470.3,,43.0,40.0,34.9,46.7,52.9,,6.153370788951002,0.0,178838.0808496536,12.094236099187976
8246672,503.5634707779316,0,26872.0,26872.0,,1854.0,1995.0,,,,,10.198840131292128,0.0,13531757.586744579,16.42054989464783
3326929,164.63104464171212,0,13019.0,13019.0,,983.0,966.0,,,,,9.474165107897397,0.0,2143331.57019045,14.577871984928146
914463,222.3974015457433,0,1397.6,1582.7,1120.0,163.0,144.0,44.3,52.0,56.6,,7.242511758819846,0.0,310822.6084003308,12.646977637430822
914559,95.96050265940605,0,895.7,895.7,,79.0,79.0,31.9,43.2,48.3,,6.79760553548115,0.0,85951.82223203,11.361542211656994
7640421,90.45245271127035,0,681.3,681.3,,42.0,70.0,37.4,46.1,49.9,,6.524002737779623,0.0,61625.25603218849,11.028827066016904
7640718,103.50852454288554,0,536.7,536.7,,64.0,70.0,37.3,44.4,49.2,,6.285439279182783,0.0,55553.02512216668,10.925093251229777
3331569,95.16348237575669,0,605.0,605.0,,54.0,76.0,39.9,48.6,53.8,,6.405228458030842,0.0,57573.9068373328,10.960824737749327
914530,169.79044986236957,0,3996.5,3996.5,,371.0,363.0,40.9,47.9,52.2,,8.293174257066074,0.0,678567.53287496,13.427739285912656
914598,291.50696484573956,0,259.3,259.3,,15.0,26.0,32.0,43.1,48.8,,5.5579856925446185,0.0,75587.75598450027,11.233049591174051
914508,51.1083953135893,0,5029.0,5029.0,,387.0,453.0,40.5,48.9,54.1,,8.522976436171964,0.0,257024.12003204058,12.456925211738257
20055788,172.67055699613513,0,210.7,210.7,,17.0,17.0,27.5,37.7,43.3,,5.350435320810143,0.0,36381.686359085674,10.501820805013349
914469,94.47398447611012,0,5892.0,5892.0,,524.0,533.0,45.6,53.5,58.5,,8.681350777582521,0.0,556640.7165332409,13.229675277632067
914579,289.32200789705803,0,646.3,646.3,,64.0,68.0,36.8,47.1,53.4,,6.47126379226885,0.0,186988.8137038686,12.138804074282042
20055831,151.596044093208,0,2667.0,2667.0,,192.0,213.0,,,,,7.888709524182015,0.0,404306.6495965858,12.909928902677843
914053,276.4805691067727,0,1093.7,1093.7,,76.0,97.0,42.7,51.8,56.9,,6.99732172234118,0.0,302386.7984320773,12.619462266355985
20079198,51.00055567100659,0,494.7,494.7,,40.0,46.0,13.9,23.2,28.0,,6.203951518233663,0.0,25229.97489044696,10.135788046408566
14630158,219.2792049200833,0,408.3,408.3,,82.0,65.0,22.6,34.6,42.1,,6.01200219832553,0.0,89531.69936887,11.402348024447395
7324803,163.2192608700834,0,12799.7,12799.7,,1352.0,800.0,,,,,9.457177012133046,0.0,2089157.5733588065,14.552271467736512
7325462,65.49374835445677,0,11766.3,11766.3,,775.0,1188.0,,,,,9.372994792294662,0.0,770619.0912630446,13.554949485410582
7641410,190.4287670386637,0,16423.0,16423.0,,962.0,1680.0,,,,,9.70643807033756,0.0,3127411.641075974,14.955716268670216
914044,15.015881307917898,0,8709.3,8709.3,,496.0,836.0,,,,,9.072146699223117,0.0,130777.81507504934,11.781255094101944
914037,154.60278851380895,0,12389.3,12389.3,,1387.0,764.0,,,,,9.42458847585202,0.0,1915420.327734133,14.465447648801339
914114,172.72701922025726,0,1519.0,1519.0,,125.0,144.0,37.8,46.3,49.7,,7.325807502595773,0.0,262372.34219557076,12.477519927278662
6735853,158.48428567868808,0,3695.0,3695.0,,435.0,361.0,41.5,48.1,52.5,,8.214735833382303,0.0,585599.4355827525,13.280391277801508
10636333,270.5036334409702,0,7415.3,7415.3,,451.0,680.0,,,,,8.911300712283616,0.0,2005865.5930548264,14.511586242794062
913573,259.10600820509416,0,11195.5,11195.5,,558.0,1040.0,,,,,9.323267190831393,0.0,2900821.3148601316,14.880504466880483
913731,185.1975716633319,0,12611.7,12611.7,,850.0,1707.0,57.1,66.4,71.8,,9.442380233512392,0.0,2335656.214546443,14.663803443669458
14257759,226.51779597833928,0,9469.3,9469.3,,339.0,965.0,,,,,9.155810265813445,0.0,2144964.965457688,14.578633777090909
7283686,219.7426866895225,0,9333.0,9333.0,,608.0,718.0,,,,,9.141311785565748,0.0,2050858.4948733135,14.533769041438545
14257769,538.1412828612235,0,7532.7,7532.7,,857.0,75.0,,,,,8.92700882226166,0.0,4053656.8414087384,15.21512995549686
914118,101.49364599409938,0,370.5,370.5,,29.0,47.0,38.4,45.0,51.6,,5.914853444736141,0.0,37603.39584081382,10.5348496402151
13990836,132.1574468034606,0,3797.3,3797.3,,194.0,318.0,,,,,8.242045566855232,0.0,501841.47274678096,13.126039557460206
5504128,200.06418446339765,0,4003.7,4003.7,,339.0,342.0,44.5,52.1,57.0,,8.294974212553162,0.0,800996.9753361051,13.593612449933635
8676989,196.97730949916905,0,1021.0,1021.0,,96.0,101.0,36.9,44.3,48.9,,6.928537818164665,0.0,201113.8329986516,12.211626360061642
8676973,220.01200666432857,0,530.0,530.0,,75.0,60.0,29.0,37.3,42.3,,6.272877006546167,0.0,116606.36353209414,11.666559127156274
3327055,97.57561518738804,0,25698.0,25698.0,,1699.0,1958.0,58.2,68.1,74.4,,10.154168446843427,0.0,2507498.1590854977,14.734796064654647
7641278,80.0983799204429,0,18240.3,18240.3,,1383.0,1294.0,,,,,9.811388710861486,0.0,1461018.4792628544,14.194644339018934
913986,16.746898726931953,304,12120.3,12120.3,,829.0,953.0,,,,,9.402637011792216,18152.614699407877,202977.43664003332,12.22085010228987
913972,529.6277930618314,0,23177.0,23177.0,,1003.0,2339.0,,,,,10.05091568660256,0.0,12275183.359794067,16.323090169194725
20082220,196.33962285366232,0,2034.0,2034.0,,338.0,251.0,32.8,42.9,48.0,,7.617759576608505,0.0,399354.7928843492,12.897605505987173
9109881,325.0363448216209,0,465.0,465.0,,36.0,39.0,41.5,49.5,54.9,,6.142037405587356,0.0,151141.9003420537,11.925974411884933
9722589,55.21396875383187,0,12888.5,12888.5,,826.0,861.0,57.1,71.1,77.9,,9.464090719883293,0.0,711625.236283762,13.475306698287422
912957,38.85449217681734,0,8776.3,8776.3,,415.0,825.0,,,,,9.079810185509361,0.0,340998.67969140195,12.739633884385437
912884,216.90465772554907,0,21660.1,24205.8,15296.0,1899.0,1750.0,,,,,9.983227137349495,0.0,4698176.576801165,15.36268502902068
912916,212.96697623213123,0,15329.3,15329.3,,907.0,1312.0,55.8,64.7,71.9,,9.637521308722858,0.0,3264634.668755209,14.998658421248455
8100075,169.62117102194404,0,13548.0,13548.0,,702.0,1104.0,,,,,9.513994213937663,0.0,2298027.625005298,14.647561758643777
913528,334.00127536981955,0,15402.3,15402.3,,848.0,1210.0,57.6,67.2,72.9,,9.642272127899373,0.0,5144387.843628571,15.453416939341297
7929942,100.23021618212354,0,3813.7,3813.7,,217.0,372.0,47.8,55.0,62.0,,8.246355125489348,0.0,382247.97545376455,12.853824827384253
913151,314.5848549989391,0,4501.7,4501.7,,287.0,392.0,45.0,52.8,58.0,,8.41221038219613,0.0,1416166.641748724,14.163464231162276
7794907,297.7650689908588,0,627.0,627.0,,35.0,104.0,38.9,47.8,53.3,,6.440946540632921,0.0,186698.6982572685,12.137251357128799
8116,90.15990120304411,0,897.0,897.0,,73.0,97.0,28.4,34.5,38.6,,6.799055862058796,0.0,80873.43137913058,11.300640635993844
913150,115.59058759578416,0,22754.0,24651.0,18011.5,1611.0,2013.0,,,,,10.032496233099662,0.0,2630148.230154473,14.782550763841176
913167,117.3479951228197,0,22170.1,23563.2,18687.5,1531.0,1695.0,,,,,10.006499813200094,0.0,2601616.786672425,14.77164365075655
7792833,82.2492142088463,0,651.0,651.0,,48.0,64.0,37.4,46.4,52.4,,6.478509642208569,0.0,53544.23844995894,10.888263478116576
7807325,158.288287585948,0,628.0,628.0,,65.0,67.0,42.9,52.7,58.3,,6.4425401664681985,0.0,99405.04460397536,11.506958141899911
912359,44.07788803109481,0,10695.0,10695.0,,781.0,754.0,47.9,55.0,59.4,,9.277531621516506,0.0,471413.012492559,13.063489873033095
7807961,134.53532083173312,0,16313.7,16313.7,,1104.0,1306.0,,,,,9.6997605245778,0.0,2194768.8634526446,14.601587297558511
912293,211.39724925715356,0,1431.0,1431.0,,158.0,114.0,37.2,46.6,51.4,,7.266128779556451,0.0,302509.46368698677,12.61986784087933
9530521,101.80491828627405,0,1502.0,1502.0,,145.0,144.0,42.8,52.5,58.3,,7.31455283232408,0.0,152910.98726598363,11.937611248498152
9530517,68.42324937894749,0,289.0,289.0,,24.0,25.0,27.7,36.1,42.5,,5.666426688112432,0.0,19774.319070515823,9.892139358187917
9530651,62.31138342495949,0,2865.5,,2865.5,,,43.7,56.0,63.1,,7.960498133991792,0.0,178553.2692042214,12.092642262595781
9530847,121.31964898781436,0,1967.7,1967.7,,211.0,183.0,44.1,53.0,58.3,,7.5846206269678,0.0,238720.67331332233,12.383049416508477
911709,213.13055628464323,0,543.3,543.3,,84.0,68.0,32.8,41.1,44.6,,6.297661653557477,0.0,115793.83122944666,11.659566571799209
7808760,76.02748608480591,0,777.0,777.0,,87.0,72.0,34.1,43.4,48.1,,6.655440350367647,0.0,59073.35668789419,10.986535284281727
912101,459.68248917770353,0,1413.0,1413.0,,117.0,138.0,43.7,52.7,58.3,,7.253470382684528,0.0,649531.3572080951,13.384006392923695
7668082,49.75152967814435,0,16979.3,16979.3,,1137.0,1311.0,,,,,9.739750234045012,0.0,844746.1478641164,13.64679144447631
7793107,43.86652942109947,0,15334.0,16504.0,12409.0,1151.0,1275.0,,,,,9.63782786411884,0.0,672649.3621431394,13.418979465638712
7791786,46.75993925787997,0,15404.0,16281.6,13210.0,1272.0,1220.0,,,,,9.6423824949348,0.0,720290.1043283831,13.487409332519004
7846103,93.8378367267633,0,555.0,555.0,,51.0,51.0,30.2,39.9,44.8,,6.318968113746434,0.0,52079.99938335363,10.860536265042082
7808875,97.51053023780632,0,616.0,616.0,,54.0,56.0,35.8,46.0,51.9,,6.423246963533519,0.0,60066.486626488695,11.003207338144517
8740277,134.20356389763697,0,1215.0,1215.0,,79.0,142.0,41.8,49.9,54.9,,7.102499355774649,0.0,163057.33013562893,12.001857136573895
912613,307.17917971606187,0,445.0,445.0,,34.0,79.0,28.7,43.1,48.5,,6.09807428216624,0.0,136694.73497364754,11.825505506781194
912753,96.23245813981056,0,536.7,672.0,469.0,59.0,55.0,30.1,43.8,50.0,,6.285439279182783,0.0,51647.960283636334,10.852205982647687
7793442,86.44597683715332,0,679.0,679.0,,77.0,58.0,40.6,51.9,58.8,,6.520621127558696,0.0,58696.81827242711,10.980140801151691
7794196,180.77107918294809,0,1049.0,1049.0,,174.0,142.0,37.0,46.2,51.2,,6.955592608396297,0.0,189628.86206291255,12.15282408328806
7794335,124.37333975404344,0,1503.0,1503.0,,278.0,174.0,37.5,47.0,51.9,,7.315218389752975,0.0,186933.1296503273,12.138506236431429
7794221,142.11691248837792,0,984.0,984.0,,126.0,129.0,34.8,43.0,48.2,,6.891625897052253,0.0,139843.04188856386,11.848275943288389
911919,161.50441734202315,0,11156.0,11156.0,,833.0,774.0,53.9,59.8,64.6,,9.319732748747379,0.0,1801743.2798676102,14.404265242999024
911890,166.15346044283297,0,724.0,724.0,,95.0,72.0,35.7,44.1,49.7,,6.584791392385716,0.0,120295.10536061107,11.69770321419082
911737,92.80393617697872,0,634.0,634.0,,57.0,76.0,34.2,46.8,53.6,,6.452048954437226,0.0,58837.69553620451,10.982538009030062
8731564,115.82156940806864,0,9112.7,9112.7,,674.0,967.0,,,,,9.117424323949862,0.0,1055447.2155449071,13.869475136062094
8740759,214.33307734559924,0,686.0,686.0,,60.0,69.0,41.0,49.8,57.3,,6.530877627725885,0.0,147032.49105908108,11.898408868950666
911525,172.32692610389103,0,12141.0,12141.0,,1046.0,1021.0,,,,,9.404343433543975,0.0,2092221.209827341,14.553736839412032
6765655,87.8498189240006,0,9694.5,9694.5,,921.0,894.0,44.6,52.4,57.0,,9.17931399337106,0.0,851660.0695587238,13.65494274680683
911341,153.65477062065926,0,1930.0,1930.0,,204.0,185.0,30.4,39.9,44.2,,7.5652752818989315,0.0,296553.7072978724,12.599983618614704
912508,142.7739721426539,0,5028.0,5028.0,,427.0,492.0,44.4,52.8,58.3,,8.522777569710138,0.0,717867.5319332638,13.484040335094221
8745656,215.99311732907452,0,853.0,853.0,,80.0,102.0,48.2,57.8,63.9,,6.748759547491679,0.0,184242.12908170058,12.124006090450921
9110187,159.0792073278801,0,219.0,219.0,,17.0,27.0,34.9,44.4,49.2,,5.389071729816501,0.0,34838.34640480574,10.458473967291427
8087385,95.00331542911988,0,8517.0,8517.0,,296.0,792.0,45.9,54.9,61.3,,9.04981944514108,0.0,809143.237509814,13.603731235386551
913821,45.03997685553982,0,13748.3,13748.3,,635.0,1431.0,,,,,9.528670459087476,0.0,619223.1138030181,13.33622092905421
5674924,523.1251442040085,0,16749.3,16749.3,,1035.0,1426.0,,,,,9.726111745335166,0.0,8761979.9778162,15.985932462237665
10618658,461.36114837133687,0,45217.0,45217.0,,3037.0,3921.0,,,,,10.719228401304807,0.0,20861367.045906737,16.853409539709215
10144684,148.39898092708552,0,6478.5,6478.5,,550.0,566.0,41.8,49.0,53.4,,8.776244281068866,0.0,961402.7979361236,13.77614874471041
7883745,77.63968010908899,0,915.3,915.3,,101.0,92.0,30.2,37.3,39.9,,6.819251880390734,0.0,71063.59920384914,11.171330518501305
911609,92.93733287369392,0,408.0,408.0,,35.0,35.0,25.7,34.3,38.8,,6.0112671744041615,0.0,37918.43181246712,10.543192600357353
911712,163.00402301136714,0,226.0,226.0,,24.0,29.0,35.1,43.8,49.0,,5.420534999272286,0.0,36838.909200568974,10.514309880825808
911897,154.0039239214436,0,685.0,685.0,,79.0,90.0,37.2,44.9,49.6,,6.529418838262226,0.0,105492.68788618887,11.566396920360619
8740062,313.66651246335846,0,11871.7,11871.7,,1429.0,1007.0,,,,,9.381912695546102,0.0,3723754.7360112527,15.130243054848028
8731402,83.68288387641391,0,18770.0,18770.0,,1528.0,1583.0,54.5,63.0,68.0,,9.840015129580555,0.0,1570727.730360289,14.267049592453589
913659,311.9988838066639,0,10676.7,10676.7,,678.0,822.0,,,,,9.275819076003277,0.0,3331118.482738609,15.018818686263616
10636395,58.573995951340265,0,56809.3,56809.3,,3953.0,4305.0,,,,,10.947455323700924,0.0,3327547.7081984747,15.017746166698878
20054940,53.814641802712686,0,10996.7,10996.7,,829.0,1019.0,,,,,9.305350506771505,0.0,591783.4715118906,13.290896089379258
9110157,108.97914676685065,0,23563.0,23563.0,,1247.0,1959.0,37.3,44.1,48.8,,10.067432964124373,0.0,2567875.635267302,14.758589513985056
912633,118.7969002419761,0,10412.0,10412.0,,815.0,937.0,43.8,51.1,57.8,,9.250714266114455,0.0,1236913.3253194552,14.028129580463334
912470,361.9151424767401,0,183.0,183.0,,8.0,25.0,33.7,43.9,48.6,,5.209486152841421,0.0,66230.47107324343,11.10089592414048
912534,89.47662632500021,0,6015.4,6253.6,5420.0,308.0,579.0,,,,0.069,8.702078126613353,0.0,538237.6979954062,13.196055559406489
912471,83.58070020760653,0,12739.0,12739.0,,618.0,1122.0,,,,,9.452423433109788,0.0,1064734.5399446995,13.87823606778777
8731343,360.4211479762495,0,18048.3,18048.3,,1538.0,1594.0,57.2,64.5,69.7,,9.800806776500062,0.0,6504989.005019743,15.688079979692072
7336739,248.83829771475888,0,43681.0,43681.0,,2964.0,3820.0,,,,,10.684668503929622,0.0,10869505.682478383,16.20147178267038
7641836,327.43273462621585,0,21024.7,21024.7,,1306.0,1475.0,54.0,64.1,69.9,,9.953453216011644,0.0,6884175.015695801,15.74473585953714
8066747,407.8271890593759,0,9833.7,9833.7,,606.0,823.0,,,,,9.19357054110021,0.0,4010450.229053185,15.204414069552076
912504,48.32168654971603,0,17838.7,17838.7,,1524.0,1412.0,,,,,9.789125533523698,0.0,861996.0698544193,13.667005990301815
911558,96.48614442375477,0,322.0,322.0,,32.0,27.0,27.4,37.1,43.2,,5.7745515455444085,0.0,31068.538504449036,10.343950962479608
911509,85.26541791056805,0,689.0,689.0,,64.0,77.0,25.0,33.7,36.9,,6.535241271013659,0.0,58747.872940381385,10.981010226080874
913823,250.56103059682047,0,15682.0,17217.0,11844.5,1174.0,1409.0,,,,0.097,9.660268836790868,0.0,3929298.0818193387,15.18397136275862
913743,335.3721910708584,0,6211.3,6211.3,,391.0,666.0,,,,,8.734125492793568,0.0,2083097.2903984226,14.549366426016718
913772,121.80705457361964,0,11059.4,12612.0,7178.0,986.0,972.0,,,,,9.311036024056845,0.0,1347112.939351489,14.113474296979025
913788,143.35081905170452,0,12422.3,12422.3,,1280.0,937.0,,,,,9.427248523527995,0.0,1780746.879505989,14.39254342949089
912283,208.24257611216572,0,1822.3,1822.3,,134.0,228.0,,,,,7.507854718492009,0.0,379480.4464491996,12.84655834998235
10759427,91.88481047114728,0,12318.3,12318.3,,1228.0,1056.0,,,,,9.41884124055344,0.0,1131864.6608267333,13.939376973024132
3267181,142.01495866099378,0,780.0,780.0,,93.0,82.0,36.8,44.2,49.0,,6.659293919683638,0.0,110771.66775557515,11.615226314419802
14672792,41.965751707640024,0,419.3,419.3,,39.0,38.0,31.2,39.6,44.8,,6.038586654176717,0.0,17596.239691013463,9.775440504279304
7795771,143.41415160505943,0,326.0,326.0,,24.0,39.0,40.0,48.8,54.6,,5.786897381366708,0.0,46753.01342324937,10.752633990890812
5524307,178.61478859565128,0,20672.0,20672.0,,1638.0,1907.0,54.8,63.0,68.4,,9.936535406582328,0.0,3692324.9098493033,15.121766874483942
913638,34.14281025765423,11,24921.7,24921.7,,1705.0,1841.0,,,,,10.123494188873183,322.1761746320805,850896.8743981816,13.654046218541657
10998871,333.8570813891338,0,7292.6,8182.0,5069.0,699.0,872.0,,,,,8.894615414366404,0.0,2434686.1517383973,14.705328415735227
912191,29.91512704651236,0,1106.3,1106.3,,149.0,105.0,,,,,7.008776393040865,0.0,33095.105051556624,10.407140666790518
10759621,236.06756048991787,0,14955.7,14955.7,,1113.0,1223.0,,,,,9.612847777056562,0.0,3530555.614419065,15.076965814376164
10759689,29.290597529468545,94,13146.0,13146.0,,800.0,1022.0,,,,,9.483872808823522,3209.2209763023416,385054.1951223935,12.86113936991491
913653,240.4537525196334,0,7579.3,7579.3,,529.0,547.0,,,,,8.933176126087092,0.0,1822471.1264720575,14.415703899925767
913652,237.75773084744745,0,4714.0,4714.0,,270.0,420.0,,,,,8.458292083496076,0.0,1120789.9432148673,13.929544301101426
10998859,294.2632398310164,0,9716.3,9716.3,,747.0,767.0,,,,,9.181560166549456,0.0,2859149.9171701046,14.866034906855216
9879354,187.22028110086876,0,11322.3,11322.3,,1073.0,1017.0,,,,,9.334529511330885,0.0,2119764.1887083664,14.56681540872015
913885,572.7420930052165,0,15967.5,15967.5,,1067.0,1118.0,57.7,64.7,69.8,,9.678310685435743,0.0,9145259.370060794,16.028746201357976
912385,130.7994816885271,0,1412.0,1412.0,,251.0,139.0,,,,,7.252762418053187,0.0,184688.86814420027,12.126427894442495
912379,119.54910724790976,0,36228.3,36228.3,,3184.0,3249.0,,,,,10.497595860348264,0.0,4331060.922109449,15.281323086620446
912302,11.33604082822011,10,834.3,998.4,424.0,73.0,86.0,,,,0.077,6.726593049908029,882.1422003973248,9457.658862984037,9.154580153932487
912303,132.831658353502,0,526.7,526.7,,45.0,53.0,,,,,6.266631126489344,0.0,69962.43445478952,11.155713726337137
912596,119.76080999328993,0,21088.0,21088.0,,1464.0,1921.0,,,,,9.956459437302234,0.0,2525515.961138498,14.741955940861759
8353591,148.36155368853107,0,12611.0,12611.0,,1034.0,905.0,65.4,73.5,79.4,,9.442324727955874,0.0,1870987.5535660654,14.44197695294445
7806932,193.111180431302,0,19247.3,19247.3,,1194.0,1560.0,,,,,9.865126070138354,0.0,3716868.8231153986,15.128392157592723
912405,52.22717553992123,0,10575.0,10575.0,,708.0,787.0,53.9,62.7,67.8,,9.266248003914479,0.0,552302.381334667,13.221850967548763
7807292,95.50820444526182,0,821.0,821.0,,107.0,79.0,36.9,43.3,47.7,,6.710523109452428,0.0,78412.23584955996,11.269735263670613
10133671,146.8638240260198,0,486.0,486.0,,63.0,58.0,31.6,39.1,43.4,,6.186208623900494,0.0,71375.81847664563,11.175714414166057
912577,248.2422214841872,0,383.0,383.0,,58.0,50.0,40.8,51.2,54.9,,5.948034989180646,0.0,95076.7708284437,11.462439958217997
7794316,248.68498103600984,0,1114.0,1114.0,,225.0,134.0,37.3,46.7,51.9,,7.01571242048723,0.0,277035.06887411495,12.531899379589692
8731054,69.2177429528634,0,13513.3,13513.3,,1100.0,1090.0,,,,,9.511429664635283,0.0,935360.125844929,13.748686895446713
911806,141.0224938349294,0,605.3,605.3,,74.0,75.0,37.6,46.5,52.1,,6.405724202897641,0.0,85360.91551828277,11.354643611296314
911685,215.5534189381486,0,444.0,444.0,,28.0,44.0,39.4,48.2,52.9,,6.095824562432225,0.0,95705.71800853798,11.469033324961645
9530437,106.72310128838912,0,1084.0,1084.0,,188.0,137.0,33.4,43.4,48.5,,6.988413181999592,0.0,115687.84179661381,11.658650823793295
911502,253.70040468427908,0,595.0,595.0,,100.0,88.0,37.9,48.9,54.6,,6.38856140554563,0.0,150951.74078714606,11.924715467278798
911469,120.66023470995104,0,12921.3,12921.3,,1274.0,997.0,,,,,9.466632391469867,0.0,1559087.0907576904,14.259611009698153
8407288,111.50765672943884,0,13934.7,13934.7,,895.0,1433.0,,,,,9.542137411159011,0.0,1553825.7442277113,14.256230669920674
8431847,205.13921648202808,0,2176.3,2176.3,,141.0,218.0,43.9,51.4,56.3,,7.685381466120021,0.0,446444.4768298377,13.009070319561497
912617,73.38071026807538,0,1414.0,1414.0,,94.0,99.0,,,,,7.254177846456518,0.0,103760.32431905858,11.549838944651002
912561,113.48940148855854,0,16093.0,16093.0,,1103.0,1300.0,43.7,57.3,63.4,,9.686139673818495,0.0,1826384.9381553726,14.417849127424434
11048510,318.1890248034778,0,1181.3,1181.3,,94.0,95.0,,,,,7.074370805954474,0.0,375876.6950003483,12.837016429759474
912538,85.78921594758148,0,1342.0,1342.0,,93.0,118.0,36.4,43.4,47.3,,7.201916317531627,0.0,115129.12780165435,11.653809627869487
912740,134.4510116570696,0,590.0,590.0,,76.0,65.0,39.5,46.1,49.3,,6.380122536899765,0.0,79326.09687767107,11.281322443997409
912721,147.58386912129734,0,376.0,376.0,,34.0,37.0,34.8,44.3,49.4,,5.929589143389895,0.0,55491.5347896078,10.923985761787831
5704640,124.30293308574632,0,320.0,320.0,,23.0,43.0,34.5,42.7,48.3,,5.768320995793772,0.0,39776.938587438824,10.591042590860246
7804841,214.96356815769516,0,1924.2,1849.5,2111.0,117.0,165.0,,,,0.048,7.562265575927165,0.0,413632.897849037,12.932734139267156
7794393,83.8991148137847,0,8685.0,8685.0,,945.0,833.0,42.8,49.8,54.8,,9.069352678675205,0.0,728663.8121577202,13.498967741601467
911395,58.42284534124511,0,1655.3,1655.3,,249.0,190.0,37.6,43.5,47.5,,7.411737540266119,0.0,96707.33589336302,11.479444540956566
911538,116.9939035474498,0,760.0,760.0,,127.0,105.0,29.8,39.0,43.5,,6.633318433280377,0.0,88915.36669606186,11.395440260288492
9531166,117.79568741896502,0,1234.0,1234.0,,269.0,161.0,26.7,34.2,38.6,,7.1180162044653335,0.0,145359.87827500282,11.886967865666033
3088146,117.53779074098355,0,1487.0,1487.0,,228.0,149.0,40.0,48.3,53.4,,7.304515946460155,0.0,174778.69483184256,12.071275851662193
9530968,228.38412526216217,0,2373.3,2373.3,,273.0,261.0,41.0,48.3,52.8,,7.772036670695461,0.0,542024.0444846895,13.203065641955673
911464,227.53614892285384,0,216.0,216.0,,26.0,21.0,36.8,47.9,54.3,,5.375278407684165,0.0,49147.80816733643,10.802587529816673
8491726,90.95245191938594,0,3423.0,3423.0,,348.0,248.0,,,,,8.138272638530186,0.0,311330.2429200581,12.648609502112633
7515081,138.1209058714035,0,15249.3,16078.0,13177.5,1412.0,1282.0,,,,,9.6322888793427,0.0,2106247.129904793,14.560418310425403
7514954,82.00630393656061,0,14981.6,15988.4,12464.5,1160.0,1606.0,,,,,9.614578060446298,0.0,1228585.6430559766,14.021374182030774
7514996,214.1956198403914,0,4595.7,4595.7,,366.0,530.0,,,,,8.43287636268676,0.0,984378.8101004867,13.799766071566916
8491819,243.1183895225344,0,418.0,418.0,,35.0,41.0,39.5,48.3,53.1,,6.035481432524756,0.0,101623.48682041938,11.529029956903285
913337,92.55259854478476,0,1562.0,1562.0,,107.0,166.0,40.1,47.1,51.5,,7.3537223303996315,0.0,144567.1589269538,11.881499446224167
913308,74.7508788904555,0,920.0,920.0,,59.0,99.0,45.8,54.2,59.5,,6.824373670043086,0.0,68770.80857921905,11.138534639976607
7667011,652.510330158192,0,5682.0,5682.0,,632.0,554.0,40.4,49.6,54.9,,8.645058562414134,0.0,3707563.695958847,15.125885533145727
7667502,111.6482942556293,0,1002.3,1002.3,,92.0,101.0,41.8,51.4,56.8,,6.9100526380308205,0.0,111905.08533241723,11.62540633859732
912663,89.9355740487336,0,1273.5,1273.5,,204.0,162.0,28.5,38.0,43.3,,7.149524294419511,0.0,114532.95355106224,11.64861786450823
