centreline_id,segment_length,crash_count
913797,155.3277767251063,0
913803,149.40775754615555,0
3327190,363.93372697080764,0
914136,465.79660152311993,0
913986,16.746898726931953,304
913980,59.8398303613824,0
913985,61.71134997869489,0
913972,529.6277930618314,0
914085,853.226954632496,0
913809,91.9597853818986,0
7794522,143.6105205444645,0
20058410,44.467041524076386,0
9066211,178.71398816707006,0
913168,421.8934810986066,0
5524102,102.62302398785349,0
913218,454.3247738011685,0
913176,42.5412057877487,0
5524148,89.58260322912963,0
913161,142.96181330715623,0
5524201,144.6530056930161,0
7795891,84.97652348445823,0
7795989,77.4662698403226,0
913061,357.06712843053157,0
7795926,191.34994596765512,0
912950,224.7891549109579,0
5524227,133.41362211541036,0
5524289,239.09895885020794,0
912887,171.52250227484032,0
5524177,50.09901594579297,0
20082220,196.33962285366232,0
5503941,187.89877673449564,0
7641210,48.165301404268774,0
7641195,93.61627746627323,0
5503895,182.84169545805815,0
7641081,100.35005103662955,0
5503999,129.58234409240572,0
8677048,107.70843040214857,0
914259,210.78071883548995,0
914285,415.28434722994785,0
3327206,277.35157691803346,0
3330986,248.4796646482011,0
914300,256.5886543623694,0
914294,26.06796612260146,0
914301,23.33697847109911,0
3327197,421.90739699405896,0
914514,680.1260947065925,0
914137,205.11200027473487,0
5507892,341.9021767557525,0
914217,37.50123836700994,0
913271,325.721478638376,0
913272,396.36711308609324,0
913112,337.4868038805174,0
913059,17.908213727907956,0
913094,330.52766488397305,0
912976,141.22101950086164,0
913052,371.3118055861852,0
912932,151.72249029595096,0
3147575,138.4455557485457,0
912870,123.58926887609441,0
9109881,325.0363448216209,0
912914,124.03714992706348,0
9722589,55.21396875383187,0
912957,38.85449217681734,0
912973,37.462784422077206,162
913074,107.26793119000604,0
8353672,158.34516186455716,0
8740680,40.687864136180686,2
8740647,155.09346686003906,0
912884,216.90465772554907,0
912916,212.96697623213123,0
912936,323.7742857764324,0
912937,35.05138613381341,0
913009,207.93174930456246,0
8100081,270.4321407105712,0
913073,278.95068835369034,0
